district_id,district_alt_id,division_id,address_1,address_2,address_3,address_4,lat,lng,division_is_covid,election_type,covid_station,total_registered_voters,invalid_ballots,participated,special_voters,total_votes,disbalance_num,is_balanced,protocols,CAND1,CAND2,CAND5,CAND6,CAND7,CAND8,CAND9,CAND10,CAND13,CAND14,CAND17,CAND18,CAND19,CAND22,CAND24,CAND25,CAND26,CAND29,CAND30,CAND31,CAND32,CAND34,CAND35,CAND36,CAND37,CAND41,CAND43,CAND44,CAND45,CAND48,CAND50,CAND38,CAND39,CAND21,CAND12,CAND42,CAND3,CAND49,CAND40
52,52 ბაღდათი,52.24,დიმი,სოფ.დიმის N 3 საბავშვო ბაღი,სოფ.დიმი,,42.1113620711556,42.82825687273053,0,proportional,0,776,26,435,3,409,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/f8dfabcb-f893-4749-859a-eff087514fad,3,4,151,,6,4,23,5,,,,,1,,,17,,,,,,,4,,0,187,,,4,,,,,,,,,,
52,52 ბაღდათი,52.25,ფერსათი,სოფ.ფერსათის ადმინისტრაციული შენობა,სოფ.ფერსათი,,42.09206844489803,42.800599336624146,0,proportional,0,738,8,405,5,397,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/1523a85e-eb0d-43df-8354-73537e3cf7c0,9,11,144,,7,15,10,2,,,,,0,,,18,,,,,,,2,,1,174,,,4,,,,,,,,,,
52,52 ბაღდათი,52.26,წითელხევი,სოფ.წითელხევის კულტურის სახლი,სოფ.წითელხევი,,42.08881607536599,42.761160135269165,0,proportional,0,762,20,444,11,424,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/24f1a581-f3dc-4dea-bb23-5787478dff45,4,4,155,,9,5,72,4,,,,,1,,,14,,,,,,,4,,0,149,,,3,,,,,,,,,,
52,52 ბაღდათი,52.27,როხი,სოფ.როხის საბავშვო ბაღი,სოფ.როხი,,42.10525734285626,42.708344757556915,0,proportional,0,593,7,367,17,360,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/3da511e9-f11a-4db9-8db2-a4a88887cc45,4,3,154,,4,2,5,3,,,,,1,,,13,,,,,,,0,,0,166,,,5,,,,,,,,,,
52,52 ბაღდათი,52.28,I ობჩა,სოფ.I ობჩის საჯარო სკოლა,სოფ.I ობჩა,,42.10193854821146,42.869555451494186,0,proportional,0,467,8,269,2,261,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/1390fd09-b558-4727-8d27-c2cf4766a649,4,22,93,,2,2,1,9,,,,,2,,,2,,,,,,,1,,0,121,,,2,,,,,,,,,,
52,52 ბაღდათი,52.29,დიდველა,დიდველის საბავშვო ბაღი,სოფ.დიდველა,,42.13398449150694,42.769622728463446,0,proportional,0,587,7,386,4,379,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/4d13d53f-7d4c-44b2-8b79-5b2332f222e7,13,3,129,,4,1,3,6,,,,,2,,,14,,,,,,,3,,1,195,,,5,,,,,,,,,,
52,52 ბაღდათი,52.30,დიმი,სოფ.დიმის N 2 საჯარო სკოლა,სოფ.დიმი,,42.08799997116049,42.84672260284424,0,proportional,0,570,7,349,5,342,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/f43a8f3a-963a-4e79-9243-96e8fce6b3af,5,3,87,,6,4,18,18,,,,,1,,,14,,,,,,,18,,2,163,,,3,,,,,,,,,,
53,53 ვანი,53.01,1 ვანის ქალაქის საარჩევნო უბანი,#1 საჯარო სკოლა,სოლომონ მეორის ქ. #11,,42.08350361604582,42.51360167116398,0,proportional,0,1302,23,764,8,742,-1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/77fbbd4a-34d7-49e3-bc65-c6daff0a4e80,8,15,141,,7,4,13,6,,,,,,,,18,,,,,,,,,1,529,,,,,,,,,,,,,
53,53 ვანი,53.02,2 ვანის ქალაქის საარჩევნო უბანი,#1 საჯარო სკოლა (სპორტული დარბაზი),სოლომონ მეორის ქუჩა N11,,42.0833566646132,42.51424014089203,0,proportional,0,1259,22,697,2,675,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8a0c7e92-b675-4cae-aa46-9212cbd2d62d,8,23,156,,5,9,9,13,,,,,,,,14,,,,,,,,,0,438,,,,,,,,,,,,,
53,53 ვანი,53.03,3 ვანის ქალაქის საარჩევნო უბანი,#2 საბავშვო ბაღი,ჭავჭავაძის #42,,42.08665707044793,42.51224376547293,0,proportional,0,1269,25,664,6,638,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/00f4109a-7c87-4ab1-8e66-b5098de54014,6,19,184,,5,7,13,15,,,,,,,,12,,,,,,,,,0,377,,,,,,,,,,,,,
53,53 ვანი,53.04,ამაღლების საარჩევნო უბანი,ამაღლების საბავშვო ბაღი,სოფ. ამაღლება,,42.09137520912841,42.624095389118665,0,proportional,0,953,37,586,5,545,4,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/1371d72f-74bf-4662-b581-7a67fb17be2e,7,37,129,,1,8,7,8,,,,,,,,17,,,,,,,,,0,331,,,,,,,,,,,,,
53,53 ვანი,53.05,ინაშაურის საარჩევნო უბანი,საბაზო სკოლის შენობა,სოფ.ინაშაური,,42.062323739989864,42.64051269206541,0,proportional,0,489,10,313,1,303,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/03587e09-f826-42de-86e3-9685eab6a0ac,0,10,85,,1,2,8,2,,,,,,,,3,,,,,,,,,0,192,,,,,,,,,,,,,
53,53 ვანი,53.06,ბზვანის საარჩევნო უბანი,საბავშვო ბაღის შენობა,სოფ. ბზვანი,,42.06935640161052,42.59683467660023,0,proportional,0,1148,30,662,4,632,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/24a09f78-6885-47af-bf70-0c18c0855627,4,7,218,,5,4,6,4,,,,,,,,3,,,,,,,,,0,381,,,,,,,,,,,,,
53,53 ვანი,53.07,გადიდის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. გადიდი,,42.03233488833292,42.521794360949166,0,proportional,0,329,7,216,3,209,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/d312072f-9624-4b34-b189-7f17f553f455,4,21,51,,2,0,1,2,,,,,,,,3,,,,,,,,,1,124,,,,,,,,,,,,,
53,53 ვანი,53.08,გორას საარჩევნო უბანი,ქვედა გორას საჯარო სკოლა,სოფ. ქვედა გორა,,42.07312485627847,42.67114201202547,0,proportional,0,1051,21,567,3,546,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/88a8ce5c-d93d-4f18-aca8-164af7a07ba6,2,30,219,,1,2,10,12,,,,,,,,4,,,,,,,,,1,265,,,,,,,,,,,,,
53,53 ვანი,53.09,დიხაშხოს საარჩევნო უბანი,საბავშვო ბაღის შენობა,სოფ. დიხაშხო,,42.063599949303324,42.56773516613789,0,proportional,0,1096,26,625,4,595,4,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/82f4fd98-02f4-4b8c-8d92-1bedb6116234,11,6,142,,3,7,5,6,,,,,,,,15,,,,,,,,,1,399,,,,,,,,,,,,,
53,53 ვანი,53.10,ზედა ვანის საარჩევნო უბანი,ზედა ვანის საჯარო სკოლის შენობა,სოფ.ზედა ვანი,,42.06729048839761,42.51759652988585,0,proportional,0,1100,48,630,3,582,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/ef420cc9-6dcf-4f59-be94-4aa5383560fe,5,103,126,,2,4,7,5,,,,,,,,24,,,,,,,,,1,305,,,,,,,,,,,,,
53,53 ვანი,53.11,ზეინდრის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ზეინდარი,,42.09074829882492,42.67770616693418,0,proportional,0,975,15,516,1,498,3,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/c360cf4f-6d23-4940-87bb-ecd6278e9d45,4,9,158,,20,5,7,5,,,,,,,,6,,,,,,,,,0,284,,,,,,,,,,,,,
53,53 ვანი,53.12,მუქედის საარჩევნო უბანი,საბავშვო ბაღის შენობა,სოფ. მუქედი ქუჩაN4,,42.081191358084,42.46554071192765,0,proportional,0,583,9,387,1,378,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/f815950f-8b12-4fd3-9025-db86258cb164,2,11,90,,3,4,10,5,,,,,,,,6,,,,,,,,,0,247,,,,,,,,,,,,,
53,53 ვანი,53.13,სალომინაოს საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. სალომინაო,,42.07873147558785,42.72263288497925,0,proportional,0,757,19,486,3,467,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/a8104d8a-91fe-42f1-b0d5-7f44a45e28c2,10,4,211,,2,4,5,4,,,,,,,,7,,,,,,,,,0,220,,,,,,,,,,,,,
53,53 ვანი,53.14,სალხინოს საარჩევნო უბანი,საბავშვო ბაღის შენობა,სოფ. სალხინო,,42.073757886587245,42.54107675121886,0,proportional,0,722,20,453,4,433,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/3cd7ac39-2c89-4d4c-86fa-686481e53a49,6,39,118,,10,9,9,12,,,,,,,,19,,,,,,,,,0,211,,,,,,,,,,,,,
53,53 ვანი,53.15,საპრასიის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. საპრასია,,42.03546382487205,42.64001684442746,0,proportional,0,663,25,327,0,302,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/2c980f66-09cc-4992-b235-c2636af2c3db,0,16,137,,2,1,4,4,,,,,,,,6,,,,,,,,,0,132,,,,,,,,,,,,,
53,53 ვანი,53.16,სულორის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. სულორი,,42.02551323405605,42.57141569391784,0,proportional,0,757,17,393,3,376,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8862f16f-2ddd-497e-84e0-bace107fdaff,4,8,125,,8,3,9,8,,,,,,,,12,,,,,,,,,1,198,,,,,,,,,,,,,
53,53 ვანი,53.17,ტობანიერის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ტობანიერი,,42.07498909012434,42.445257227267774,0,proportional,0,683,9,447,4,434,4,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/ea04e4d3-7dba-4369-80fe-79de87800fe5,1,17,69,,0,2,7,9,,,,,,,,5,,,,,,,,,1,323,,,,,,,,,,,,,
53,53 ვანი,53.18,მიქელეფონის საარჩევნო უბანი,საბაზო სკოლის შენობა,სოფ. მიქელეფონი,,42.06164299764253,42.45177620233817,0,proportional,0,586,10,350,1,340,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/ff0acf83-dd50-4393-a716-9c9dcf9bd1ae,1,61,60,,4,1,10,3,,,,,,,,19,,,,,,,,,2,179,,,,,,,,,,,,,
53,53 ვანი,53.19,უხუთის სააჩევნო უბანი,ბაღის შენობა,სოფ. უხუთი,,42.04014479054021,42.68289665201496,0,proportional,0,634,13,395,3,382,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8f06f533-9dc8-40eb-8d0b-14c90758d91a,1,19,106,,1,1,1,3,,,,,,,,6,,,,,,,,,0,244,,,,,,,,,,,,,
53,53 ვანი,53.20,ფერეთას საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ფერეთა,,42.066508185453245,42.71140475557253,0,proportional,0,706,11,441,2,430,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/5d80ab54-5784-4b4e-8b69-ee5f014d7004,6,4,124,,3,1,4,4,,,,,,,,3,,,,,,,,,0,281,,,,,,,,,,,,,
53,53 ვანი,53.21,ყუმურის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ყუმური,,42.031406187282094,42.464764353473086,0,proportional,0,642,14,394,1,380,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/b31a18b3-bbec-4bb5-8d2c-3927958a05c5,2,18,73,,0,3,6,3,,,,,,,,36,,,,,,,,,1,238,,,,,,,,,,,,,
53,53 ვანი,53.22,შუამთის საარჩევნო უბანი,კულტურის სახლის შენობა,სოფ. შუამთა,,42.098467615681464,42.45887717699885,0,proportional,0,1269,20,811,2,791,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/28d94b10-9de8-4114-a984-8b19cd6a0aec,14,16,191,,18,7,11,12,,,,,,,,11,,,,,,,,,1,510,,,,,,,,,,,,,
53,53 ვანი,53.23,მთისძირის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. მთისძირი,,42.108538224546976,42.420082536106875,0,proportional,0,789,12,518,0,506,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/fd188275-29cd-4b0d-bbdc-3bad35b72a93,2,11,110,,7,2,16,3,,,,,,,,8,,,,,,,,,0,347,,,,,,,,,,,,,
53,53 ვანი,53.24,ციხესულორის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ციხესულორი,,42.096975694812144,42.499340037200916,0,proportional,0,1015,15,641,4,626,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/568bd4d9-019f-40c6-8299-adeb5199ae38,8,25,144,,4,4,17,12,,,,,,,,8,,,,,,,,,0,404,,,,,,,,,,,,,
53,53 ვანი,53.25,ძულუხის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ძულუხი,,42.027012376003015,42.61439736997524,0,proportional,0,457,1,274,2,273,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/1ef81c4a-f884-4c3d-900c-4f8169851c7d,6,75,72,,1,1,2,2,,,,,,,,0,,,,,,,,,0,114,,,,,,,,,,,,,
53,53 ვანი,53.26,ბაძგის საარჩევნო უბანი,დაწყებითი სკოლის შენობა,სოფ. ბაძგი,,42.075766284198544,42.611027747395596,0,proportional,0,313,10,213,2,203,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/c13216de-0def-47f3-9f4a-44a53d085045,0,8,72,,3,0,2,3,,,,,,,,0,,,,,,,,,0,115,,,,,,,,,,,,,
53,53 ვანი,53.27,ზედა გორას საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ზედა გორა,,42.0603522160392,42.692860051640054,0,proportional,0,360,6,216,2,207,3,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/10961c12-9d41-4b5d-a5c8-cf6d30288be4,5,5,107,,0,2,1,1,,,,,,,,2,,,,,,,,,0,84,,,,,,,,,,,,,
53,53 ვანი,53.28,ისრითის საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. ისრითი,,42.05806774389973,42.57234867358636,0,proportional,0,691,12,472,2,460,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/3b927090-da47-4079-8f03-7f00ed66e9f5,1,4,133,,4,9,4,6,,,,,,,,4,,,,,,,,,0,295,,,,,,,,,,,,,
53,53 ვანი,53.29,შუა გორას საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. შუაგორა,,42.078181727148575,42.691173446032714,0,proportional,0,718,7,432,3,425,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/bf37cba7-f0b1-40e0-a338-c93b4d22a52e,4,5,145,,1,1,4,4,,,,,,,,3,,,,,,,,,1,257,,,,,,,,,,,,,
53,53 ვანი,53.30,გაღმა სალხინოს საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ. გაღმა სალხინო,,42.07469226415892,42.546088960188285,0,proportional,0,727,15,469,1,454,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/9f87e27d-3c1e-49f6-92d6-212ea6d41f7b,11,40,105,,2,0,8,7,,,,,,,,14,,,,,,,,,0,267,,,,,,,,,,,,,
53,53 ვანი,53.31,ჭყვიშის საარჩევნო უბანი,დაწყებითი სკოლის შენობა,სოფ. ჭყვიში,,42.12481970172911,42.43545413017273,0,proportional,0,322,7,237,4,230,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/424e6b4f-dbeb-4e47-85ac-1303300d1d89,5,13,63,,8,2,7,2,,,,,,,,3,,,,,,,,,0,127,,,,,,,,,,,,,
54,54 სამტრედია,54.01,სამტრედია,N4 -ე ბაგა-ბაღის შენობა,რუსთაველის ქუჩა N37,,42.16157326935905,42.34059051307056,0,proportional,0,1193,11,607,6,596,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/e93a52d3-e38e-4e44-924a-98307ba1ea8c,6,5,175,,12,8,35,5,,,,,,,,35,,,,,,,,,0,309,,,6,,,,,,,,,,
54,54 სამტრედია,54.02,ქალაქი,მე-11 საჯარო სკოლა,თელიას ქ #4,,42.16557459670379,42.35067577872928,0,proportional,0,882,24,465,7,440,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/587b2408-2faa-40a8-92cb-107c42e079a0,10,5,153,,8,3,4,9,,,,,,,,35,,,,,,,,,0,209,,,4,,,,,,,,,,
54,54 სამტრედია,54.03,ქალაქი,მე-3 საჯარო სკოლა,რესპუბლიკის ქ. #31,,42.16747870292513,42.34604229314573,0,proportional,0,1130,16,611,12,595,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/2febab5a-ccdc-4696-b234-3d5ce387af87,15,7,180,,14,4,27,6,,,,,,,,25,,,,,,,,,5,311,,,1,,,,,,,,,,
54,54 სამტრედია,54.04,ქალაქი,მე-2 საჯარო სკოლა,ნიკოლაძის ქ. #54,,42.1659225,42.3308706,0,proportional,0,1319,20,551,8,531,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/b5f5845c-3150-4cd2-8f37-991996e91430,9,17,167,,16,6,35,8,,,,,,,,20,,,,,,,,,6,241,,,6,,,,,,,,,,
54,54 სამტრედია,54.05,ქალაქი,საქგაზის ადმინისტრაციული შენობა,ჯ. ტუღუშის ქ.1,,42.1532972,42.3379946,0,proportional,0,1248,33,711,3,677,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/7a5b1876-417b-47e1-89e1-cf0137335fdd,11,13,169,,11,12,17,6,,,,,,,,20,,,,,,,,,0,409,,,9,,,,,,,,,,
54,54 სამტრედია,54.06,ქალაქი,მე-10 საჯარო სკოლა,კაკაბაძის ქ. #31,,42.1579932534714,42.33916692513117,0,proportional,0,1251,18,667,6,649,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/22c209bd-c2af-4492-af4f-9e554ce3e1b1,12,5,154,,10,5,9,3,,,,,,,,32,,,,,,,,,3,411,,,5,,,,,,,,,,
54,54 სამტრედია,54.07,ქალაქი,მე-10 საჯარო სკოლა,კაკბაძის ქ. #31,,42.15776846661862,42.33922285935516,0,proportional,0,1374,15,693,5,678,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/87540dd7-522f-4f62-9e2d-4a43695ff240,11,11,151,,12,11,12,9,,,,,,,,18,,,,,,,,,0,431,,,12,,,,,,,,,,
54,54 სამტრედია,54.08,ქალაქი,მე-6 საჯარო სკოლა,ქუთაისის ქ. #12,,42.16307946374544,42.36671265794985,0,proportional,0,1311,27,585,7,558,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/983f5f84-7c4b-4214-bb7f-4bbadd1aacf3,7,1,171,,24,10,16,20,,,,,,,,23,,,,,,,,,1,280,,,5,,,,,,,,,,
54,54 სამტრედია,54.09,ქალაქი,მე-7 საჯარო სკოლა,წინსვლის ქ. #36,,42.152196393456244,42.31285515501713,0,proportional,0,1093,14,562,8,548,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/0017cdb5-5561-4d91-a790-3a0bfc2725f0,10,8,166,,4,2,21,7,,,,,,,,17,,,,,,,,,1,306,,,6,,,,,,,,,,
54,54 სამტრედია,54.10,ქალაქი,მე-5 საჯარო სკოლა,სანაპიროს ქ. #30,,42.1650583,42.3025013,0,proportional,0,1307,44,663,1,617,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/d7a569f6-f6a3-4ea5-91f2-5273922300f8,13,13,227,,6,14,45,5,,,,,,,,20,,,,,,,,,9,259,,,6,,,,,,,,,,
54,54 სამტრედია,54.11,ქალაქი,მე-8 საჯარო სკოლა,ღრუბელაშვილის ქ. #144,,42.18689875269317,42.37464820845946,0,proportional,0,1303,15,561,8,546,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/0f61f705-7064-41fc-8d0b-bdc7c9cdaf36,4,5,209,,4,6,23,6,,,,,,,,16,,,,,,,,,8,262,,,3,,,,,,,,,,
54,54 სამტრედია,54.12,ქალაქი,მე-1 საჯარო სკოლა,9 აპრილის ქ. #78,,42.1712767,42.3425497,0,proportional,0,847,18,426,8,407,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/f8bc9aba-b33b-44a9-bbe5-80735f55462b,11,4,116,,6,1,35,9,,,,,,,,20,,,,,,,,,1,197,,,7,,,,,,,,,,
54,54 სამტრედია,54.13,ქალაქი,#1 სამუსიკო სკოლა,რაზმაძის ქ. #8,,42.164680412261646,42.34842158000947,0,proportional,0,1044,25,544,9,519,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/5808f313-1191-4e78-bbf8-909c69bf91f4,7,7,160,,13,9,16,8,,,,,,,,30,,,,,,,,,2,262,,,5,,,,,,,,,,
54,54 სამტრედია,54.14,ქალაქი,#3 ბაგა -ბაღის შენობა,ლ. თევზაძის ქ. 61 მიმდებარედ,,42.168174787879195,42.367916107177734,0,proportional,0,1308,12,545,6,532,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/b648077e-b2b4-4cac-b07b-a38498365709,6,8,160,,7,4,10,6,,,,,,,,19,,,,,,,,,7,302,,,3,,,,,,,,,,
54,54 სამტრედია,54.15,კულაში,ადმინისტრაციული შენობა,დ. კულაში რესპუბლიკის ქ. #77,,42.20394059697042,42.34228491783142,0,proportional,0,802,16,408,5,392,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/6b26861b-2d03-4bcd-a6d1-bc4abdcc0053,12,7,113,,4,6,10,5,,,,,,,,8,,,,,,,,,0,223,,,4,,,,,,,,,,
54,54 სამტრედია,54.16,სოფ. ნაბაკევი,ნაბაკევის ახალი ბაგა-ბაღის შენობა,სოფ. ნაბაკევის 5-ე ქუჩა,,42.20640809772017,42.34086358749855,0,proportional,0,670,14,437,1,423,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/81138198-67d3-456c-a850-f816bc5b91a6,11,32,91,,5,19,11,9,,,,,,,,7,,,,,,,,,6,226,,,6,,,,,,,,,,
54,54 სამტრედია,54.17,ჩხენიში,არასრული საჯარო სკოლა,სოფ. ჩხენიში,,42.22973866939722,42.319424377246165,0,proportional,0,493,13,363,4,350,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/565bd26d-a8bb-4dd7-aed7-ff5004605a24,84,1,50,,3,4,6,1,,,,,,,,7,,,,,,,,,7,187,,,0,,,,,,,,,,
54,54 სამტრედია,54.18,ღანირი,საჯარო სკოლის შენობა,სოფ  ღანირი,,42.24680267697729,42.35952615737915,0,proportional,0,984,15,541,3,523,3,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/7afbde2b-a9ea-4b33-83fb-52e8d26eb12a,10,3,180,,1,2,9,6,,,,,,,,10,,,,,,,,,29,270,,,3,,,,,,,,,,
54,54 სამტრედია,54.19,ჭაგანი,არასრული საჯარო სკოლა,სოფ. ჭაგანი,,42.22884071773622,42.376453982803355,0,proportional,0,403,7,248,5,241,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/c2d303ae-aebf-42c7-bd4f-d65bb0488098,6,7,75,,2,2,6,6,,,,,,,,4,,,,,,,,,1,131,,,1,,,,,,,,,,
54,54 სამტრედია,54.20,ხიბლარი,კულაშის საჯარო სკოლა,დ. კულაში რესპუბლიკის ქ. #6,,42.19710391000602,42.33862156004943,0,proportional,0,647,12,373,3,361,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/9da667b1-6fec-43cc-b181-d630e2c8e169,20,37,101,,8,5,5,2,,,,,,,,8,,,,,,,,,0,174,,,1,,,,,,,,,,
54,54 სამტრედია,54.21,მიწაბოგირა,მელაურის საჯარო სკოლა,სოფ. მელაური,,42.202230559391005,42.352627686246535,0,proportional,0,862,15,539,6,524,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/431879d4-5bbc-4541-b877-01b290cbf1ba,13,12,149,,13,9,9,8,,,,,,,,7,,,,,,,,,3,296,,,5,,,,,,,,,,
54,54 სამტრედია,54.22,ეწერი,ეწრის საჯარო სკოლა,სოფ. ეწერი,,42.18824238333176,42.40166902542114,0,proportional,0,1100,26,618,1,591,1,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/cca25a34-fe22-43b1-96de-1e9784f37787,7,12,227,,5,5,3,13,,,,,,,,13,,,,,,,,,1,301,,,4,,,,,,,,,,
54,54 სამტრედია,54.23,იანეთი,საჯარო სკოლა,სოფ. იანეთი,,42.19145387946758,42.42990732192993,0,proportional,0,931,14,522,6,508,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/5ee473ca-f9ad-4ad0-85e4-7db4a41bd1f4,4,22,221,,5,4,7,6,,,,,,,,17,,,,,,,,,1,220,,,1,,,,,,,,,,
54,54 სამტრედია,54.24,ყაზბეგი,საჯარო სკოლა,სოფ. ჯიხაიში,,42.22882990819461,42.442657999535086,0,proportional,0,593,14,369,1,355,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/014d185b-f349-4a4f-9bc9-2013b0b9450e,0,2,94,,5,5,27,6,,,,,,,,7,,,,,,,,,1,206,,,2,,,,,,,,,,
54,54 სამტრედია,54.25,ჯიხაიში,გ. ნიკოლაძის სახელობის არასრული საჯარო სკოლა,სოფ. ჯიხაიში #31-ე ქუჩის #34,,42.21280617295319,42.44145751868864,0,proportional,0,1231,21,630,6,609,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/31ba3712-dd17-4c99-ad34-643ee11f99ef,9,12,184,,3,6,3,8,,,,,,,,9,,,,,,,,,1,370,,,4,,,,,,,,,,
54,54 სამტრედია,54.26,ჯიხაიში,საჯარო სკოლა,სოფ. ჯიხაიში,,42.23053397384355,42.428230941295624,0,proportional,0,1014,15,551,2,536,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/6f639576-c6cc-44e1-8528-775db1b2b260,4,6,171,,2,4,14,7,,,,,,,,8,,,,,,,,,1,317,,,2,,,,,,,,,,
54,54 სამტრედია,54.27,ბაში,კულტურის სახლის,სოფ. ბაში,,42.14694542332606,42.495377361774445,0,proportional,0,954,14,565,1,551,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/589bf8d3-a2c9-408a-9bcc-8a0a288e3b2b,14,18,168,,4,5,57,8,,,,,,,,6,,,,,,,,,1,266,,,4,,,,,,,,,,
54,54 სამტრედია,54.28,გომნატეხები,გომის საჯარო სკოლა,სოფ. გომი,,42.10407941797088,42.40248040880718,0,proportional,0,1234,37,718,3,681,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/6d33313b-d07a-434f-a3ab-63f47ccdd924,98,13,164,,5,2,8,4,,,,,,,,27,,,,,,,,,2,355,,,3,,,,,,,,,,
54,54 სამტრედია,54.29,დ. გომი,დ/გომის საჯარო სკოლა,სოფ. დ/გომი,,42.1003913,42.3816972,0,proportional,0,877,18,464,1,446,0,1,https://results.cec.gov.ge/#/ka-ge/election_45/prot/1fc0b2ed-43a7-4bbd-a01b-dea5e3786439,37,3,97,,7,2,13,3,,,,,,,,8,,,,,,,,,0,268,,,8,,,,,,,,,,
54,54 სამტრედია,54.30,ზედა ეწერი,კორმაღლის საჯარო სკოლა,სოფ. კორმაღალი,,42.051227817823246,42.3219745343933,0,proportional,0,696,10,369,6,357,2,0,https://results.cec.gov.ge/#/ka-ge/election_45/prot/8e307f8a-1ff8-4b53-8c26-fd29a6eee8cc,29,4,93,,6,3,26,3,,,,,,,,10,,,,,,,,,0,181,,,2,,,,,,,,,,
