lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,Party || 1 || მიხეილ ანთაძე,Party || 10 || შალვა ნათელაშვილი,Party || 13 || ზვიად მეხატიშვილი,Party || 17 || გიორგი ლილუაშვილი,Party || 18 || აკაკი ასათიანი,Party || 2 || დავით ბაქრაძე,Party || 21 || კახა კუკავა,Party || 22 || ოთარ მეუნარგია,Party || 23 || ირაკლი გორგაძე,Party || 25 || დავით უსუფაშვილი,Party || 27 || ზვიადი ბაღდავაძე,Party || 28 || მიხეილ სალუაშვილი,Party || 30 || ზვიად იაშვილი,Party || 31 || თამარი ცხორაგაული,Party || 35 || გელა ხუციშვილი,Party || 36 || ზურაბ ჯაფარიძე,Party || 4 || ვახტანგ გაბუნია,Party || 40 || ლევანი ჩხეიძე,Party || 48 || სალომე ზურაბიშვილი,Party || 49 || ბესარიონ თედიაშვილი,Party || 5 || გრიგოლ ვაშაძე,Party || 51 || გიორგი ანდრიაძე,Party || 58 || კახაბერ ჭიჭინაძე,Party || 62 || ვლადიმერ ნონიკაშვილი,Party || 65 || თეიმურაზ შაშიაშვილი,Party || 999 || Other
41.703848929205286,42.35977683177987,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ტუნაძეების საარჩევნო უბანი,საჯარო სკოლის შენობა,სოფ.ტუნაძეები 2 ქ. # 20,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_84_40.html,84,40,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#84 ხულო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,495,231,264,264,3,8,3,256,0,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,99,2,75,0,2,0,0,0
41.71998045449922,45.815847516059875,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,სოფ. ჭანდრის,საბავშვო ბაღი,ს. ჭანდარი მე-7 ქუჩა N3,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_12_24.html,12,24,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#12 გურჯაანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,772,381,391,458,3,19,3,438,0,35,2,0,1,56,6,0,0,10,0,1,0,0,1,5,0,0,164,2,152,2,0,0,1,0
41.94680756329472,44.670571088790894,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,წილკნის,საჯარო სკოლა,"სოფ.წილკანი, იესე წილკნელის ქუჩა",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_27_24.html,27,24,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#27 მცხეთა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1221,607,614,1100,3,21,2,641,0,29,1,0,0,32,4,0,0,1,0,1,0,1,1,9,0,0,158,1,401,2,0,0,0,0
42.45241255069569,41.819839478703216,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ჭითაწყარის თემი,ჭითაწყარის ყოფ.არასრული საშ.სკოლა,ს.ჭითაწყარი თბილისის ქ.N91,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_67_106.html,67,106,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#67 ზუგდიდი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,631,301,330,264,3,7,3,257,0,7,0,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,51,0,171,0,0,0,0,0
42.3774987,42.20258739999997,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ბეთლემის,საჯარო სკოლა,"სენაკი, ბეთლემი",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_64_27.html,64,27,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#64 სენაკი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,211,107,104,121,3,6,3,115,0,2,0,0,0,15,4,0,0,1,0,0,0,0,0,0,0,0,41,0,52,0,0,0,0,0
41.79704244197327,44.81180192817237,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#160 საჯ.სკოლა,გლდანის 2მ/რ,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_10_31.html,10,31,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#10 გლდანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1401,590,811,611,2,38,3,573,1,21,0,0,2,32,14,0,0,27,0,0,0,0,0,34,1,0,187,1,235,10,2,0,6,0
41.6396894,41.6287873,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#16 საბავშვო ბაღი,ა.პუშკინის ქ. #113,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_79_30.html,79,30,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#79 ბათუმი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1555,678,877,712,3,23,3,688,0,36,1,0,0,38,12,0,0,31,0,0,0,0,2,14,1,0,251,2,284,11,0,0,5,0
42.3269017,42.4208549,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ხონის ქალაქის,ქალაქის კულტურის ცენტრი,პ.კაკაბაძის N11,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_55_27.html,55,27,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#55 ხონი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1275,532,743,717,3,29,3,688,0,21,0,3,0,127,5,0,0,5,0,0,0,1,0,5,0,0,357,2,144,8,0,0,10,0
41.70824981912148,44.78763114868775,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,ჭადრაკის სასახლე,კოსტავას ქ. 37ა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_1_17.html,1,17,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#1 მთაწმინდა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,977,417,560,448,3,20,3,428,0,13,0,0,0,47,7,0,0,12,0,2,0,6,2,29,0,0,175,0,124,7,1,0,3,0
41.2388561,44.7875645,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,სადახლო,N2 საჯარო სკოლა,სოფ. სადახლო მე- 14 ქუჩა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_22_31.html,22,31,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#22 მარნეული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1526,753,773,561,3,16,3,545,0,2,0,0,0,83,0,0,0,0,0,1,0,0,0,0,1,1,258,1,198,0,0,0,0,0
41.6343337,41.62608279999995,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,მე-10 საჯარო სკოლა,პ. ბაგრატიონის ქ. #121,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_79_28.html,79,28,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#79 ბათუმი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1384,609,775,624,3,26,3,598,0,30,0,0,0,33,6,1,1,15,1,0,0,3,0,10,0,1,209,0,278,5,0,0,5,0
,,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,აზერბაიჯანის რესპუბლიკა,ქ. ბაქო,"საქართველოს საელჩო, ნარიმანოვის რაიონი, იაშარ ჰუსეინოვის ქ.13/15",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_87_6.html,87,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#87 საზღვარგარეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,0,0,0,40,3,2,2,38,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,14,0,17,1,0,0,0,0
42.6265311,42.7121178,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ზარაგულის,საჯარო სკოლის შენობა,სოფ.ზარაგულა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_45_40.html,45,40,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#45 ცაგერი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,42,26,16,33,3,1,3,32,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,12,0,8,0,0,0,0,0
42.50921677183287,43.08010160923004,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ზნაკვა,ბიბლიოთეკის შენობა,სოფ. ზნაკვა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_44_22.html,44,22,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#44 ამბროლაური,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,184,100,84,109,3,3,3,106,1,1,0,0,0,10,1,0,0,3,0,1,0,1,1,1,0,0,53,0,31,0,0,0,2,0
41.544017,41.7239774,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,აჭარისწყლის,ს.აჭარისწყალის სკოლის შენობა,ს.აჭარისწყალი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_83_37.html,83,37,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#83 ხელვაჩაური,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1357,703,654,801,3,26,3,775,0,27,0,0,0,47,6,0,1,8,1,4,0,0,0,3,2,3,392,1,272,5,0,1,2,0
41.619113870917154,44.73562002182007,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ერტისი,კლუბის შენობა,სოფ.ერტისი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_26_13.html,26,13,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#26 თეთრიწყარო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,201,113,88,126,3,4,3,122,0,3,0,1,0,18,3,0,0,0,0,1,0,0,0,1,0,0,65,1,27,0,0,1,1,0
41.6906742,42.1622235,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ცხემლისი,სოფლის სახლი,სოფ. ცხემლისი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_82_40.html,82,40,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#82 შუახევი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,264,131,133,156,3,1,3,155,0,1,0,0,0,23,0,0,1,2,0,0,0,0,1,0,0,3,97,0,27,0,0,0,0,0
41.4727307,44.8153659,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,N8 საჯარო სკოლა,რუსთაველის ქ.N68,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_22_3.html,22,3,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#22 მარნეული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1350,635,715,380,3,15,3,367,0,2,2,0,0,35,0,0,0,4,0,0,0,0,0,0,1,0,79,0,244,0,0,0,0,0
41.32797345214605,44.909239531243884,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,აღმამედლო,კულტურის სახლი,"სოფ. აღმამედლო,",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_22_23.html,22,23,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#22 მარნეული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1222,601,621,398,3,7,3,391,0,2,0,0,0,5,0,0,0,1,0,1,0,0,1,0,0,2,147,1,229,0,1,0,1,0
42.60225172189639,43.2447624206543,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ლიხეთი,საჯარო სკოლის შენობა,სოფ. ლიხეთი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_44_2.html,44,2,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#44 ამბროლაური,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,443,226,217,283,3,4,3,279,0,6,0,0,0,35,8,0,1,3,0,2,0,0,2,0,0,1,179,1,37,1,1,0,2,0
41.504756847112915,45.08988082408905,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ლემშვენიერას (ნაგების),კულტურის სახლის შენობა,სოფ. ნაგები,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_21_30.html,21,30,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#21 გარდაბანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,339,179,160,186,3,3,3,183,0,10,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,110,0,35,1,0,0,3,0
41.70970635143705,44.78558603372949,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,ტექნიკური ბიბლიოთეკა,მ.კოსტავას ქ.47,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_1_29.html,1,29,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#1 მთაწმინდა,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1400,611,789,768,3,34,3,734,1,12,1,0,1,54,17,1,0,54,0,1,1,1,2,58,2,0,314,2,192,12,1,0,7,0
42.5127677,43.3392434,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,#7 მრავალძალის საარჩევნო უბანი,სოფ. მრავალძალი,კერძო სახლი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_43_7.html,43,7,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#43 ონი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,34,19,15,28,2,0,3,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,0,3,0,0,0,0,0
41.87521161483807,46.054617082209006,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,მთისძირის,ყოფილი საკრებულოს შენობა,სოფ.მთისძირი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_16_6.html,16,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#16 ყვარელი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,718,361,357,474,3,11,3,463,0,13,0,0,1,37,0,0,0,2,0,0,0,0,3,1,0,0,205,3,194,1,1,0,2,0
42.3316255,43.5483669,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ბაჯითის საარჩევნო უბანი,ბაჯითის არასრული სკოლის შენობა,სოფ. ბაჯითი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_50_33.html,50,33,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#50 საჩხერე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,483,230,253,226,3,1,3,225,0,4,0,0,0,20,4,0,0,5,0,0,0,1,4,2,0,1,160,0,22,1,0,0,1,0
,,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,თსუ განივი კორპუსი,უნივერსიტეტის ქუჩა,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_2_77.html,2,77,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#2 ვაკე,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1365,586,779,560,3,26,3,534,0,15,0,0,0,40,8,0,1,42,0,0,2,0,0,61,1,0,157,0,189,14,0,0,4,0
41.800015842309804,43.482203025517265,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,წაღვერის,საჯარო სკოლა,"დ. წაღვერი, აღმაშენებლის ქ.#25",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_36_13.html,36,13,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#36 ბორჯომი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1482,715,767,774,3,15,3,759,0,55,0,1,0,77,19,0,1,7,0,0,3,2,1,5,2,3,364,16,196,1,0,0,6,0
42.42276749122922,41.62271857263477,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,განმუხურის თემი,საჯარო სკოლა,სოფ.განმუხური ზვიად გამსახურდიას ქუჩა N101,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_67_38.html,67,38,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#67 ზუგდიდი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1159,535,624,407,3,1,3,406,0,3,0,0,0,60,0,0,0,3,0,0,0,0,0,0,0,0,120,0,220,0,0,0,0,0
41.2532812,44.3881723,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ლოქჭანდარის N15,საჯარო სკოლის შენობა,სოფ.ლოქჭანდარი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_24_15.html,24,15,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#24 დმანისი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,213,106,107,114,2,3,3,111,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,50,1,50,0,0,0,1,0
41.61011209480113,44.901241064071655,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,კრწანისის,საჯარო სკოლის შენობა,სოფ. კრწანისი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_21_28.html,21,28,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#21 გარდაბანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,914,426,488,399,3,15,3,384,1,16,0,0,0,26,7,0,1,5,0,1,0,1,7,2,1,2,167,1,136,4,1,0,5,0
41.97697581008624,43.271745443344116,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,დიდვაკის,მარელისის ყოფილი არასრული საშუალო სკოლა,სოფ. დიდვაკე,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_48_16.html,48,16,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#48 ხარაგაული,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,130,54,76,82,3,1,3,81,0,1,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,40,0,20,0,0,0,0,0
,,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ლამბალოს,ლამბალოს საჯარო სკოლა,სოფ. ლამბალო მე3 ქ. N32,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_11_50.html,11,50,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#11 საგარეჯო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1011,505,506,230,3,5,3,225,1,1,1,0,3,8,1,0,0,0,0,1,0,0,0,1,0,3,87,0,116,0,1,0,1,0
41.94861494887925,42.02803194522858,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,მელექედურის საჯარო სკოლა,ოზურგეთი სოფ. მელექედური,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_60_34.html,60,34,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#60 ოზურგეთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1201,589,612,620,3,12,2,608,0,29,1,0,1,119,4,0,0,14,0,1,0,0,0,4,0,0,272,3,150,5,0,0,5,0
41.64705136855417,41.637685318385365,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#1 საჯარო სკოლა,დ.თავდადებულის ქ. #47,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_79_9.html,79,9,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#79 ბათუმი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1300,523,777,597,3,22,3,575,0,22,1,1,0,43,10,0,0,20,0,0,0,0,0,15,0,2,237,1,208,10,0,1,4,0
41.7822536,44.836927,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#181 საჯ.სკოლა,მუხიანის 4ბ მ/რ,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_10_103.html,10,103,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#10 გლდანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1153,511,642,499,3,19,3,479,0,26,0,0,0,43,16,0,0,16,0,0,1,2,2,18,1,1,163,1,176,6,2,0,5,0
42.51066804943683,41.88230752944946,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქალაქ ზუგდიდი,კერძო სახლი,ბერიას ქუჩა N1,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_67_11.html,67,11,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#67 ზუგდიდი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1510,681,829,628,3,20,3,608,0,23,1,0,0,52,7,1,0,7,0,1,0,1,1,5,0,1,257,2,241,6,0,1,1,0
41.7495717,45.7870902,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქ. გურჯაანის,კომისარიატის შენობა,ქ. გურჯაანის კოსტავას N26,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_12_46.html,12,46,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#12 გურჯაანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,967,444,523,561,3,14,3,547,1,18,0,0,0,131,1,0,0,12,0,1,0,0,0,8,0,0,179,4,189,1,1,1,0,0
42.3095694567524,42.591108083724976,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,დავით აღმაშენებელი,მერაბ კუხალაშვილის კომ.ფართი,"ქ. წყალტუბო, თამარ მეფის ქ. #2",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_58_7.html,58,7,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#58 წყალტუბო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,957,423,534,402,3,6,3,396,1,11,0,0,1,43,2,0,0,3,0,0,0,1,0,1,1,1,124,0,200,3,0,0,4,0
42.082011,42.1080256,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ნიგოითი,საჯარო სკოლა,"სოფ.ნიგოითი, დავით აღმაშენებლის ქ. N25",,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_61_17.html,61,17,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#61 ლანჩხუთი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,571,281,290,359,3,12,3,347,0,20,0,2,0,50,1,0,0,0,1,0,0,0,0,0,0,0,195,2,71,2,0,0,3,0
41.65365346438039,44.34388339519501,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ახალსოფელი,საბაზო სკოლის შენობა,სოფ.ახალსოფელი,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_26_35.html,26,35,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#26 თეთრიწყარო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,311,167,144,92,3,3,3,89,0,12,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,25,3,35,1,0,0,1,0
41.67363217899109,42.30906367320131,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ძირკვაძეების საარჩევნო უბანი,სასოფლო კლუბი,სოფ.ძირკვაძეები 2 ქ. #1,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_84_6.html,84,6,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#84 ხულო,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,388,203,185,208,3,5,3,203,0,7,0,0,0,47,0,0,0,3,0,0,0,1,0,3,0,0,93,0,49,0,0,0,0,0
41.63492874930548,41.62888075886076,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,,#10 საჯარო სკოლა,პ. ბაგრატიონის ქ. #121,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_79_62.html,79,62,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#79 ბათუმი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1434,626,808,570,3,12,3,557,1,27,0,0,0,42,4,0,0,21,0,0,0,4,0,14,1,0,179,0,258,1,0,0,5,0
42.1599837255791,42.319979667663574,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,ქალაქი,#11 ბაგა-ბაღის შენობა,კოსტავას ქ. #168,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_54_42.html,54,42,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#54 სამტრედია,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1376,645,731,551,3,1,2,540,1,13,0,1,1,84,3,1,0,4,2,2,0,2,0,2,2,0,192,0,219,7,0,0,4,0
41.666235868052375,45.89256942272186,2018,2018 წლის 28 ოქტომბრის საპრეზიდენტო არჩევნები,სოფ. კარდენახის,#1 საბავშვო ბაღი,ს. კარდენახი 39-ე ქ. N37,,https://archiveresults.cec.gov.ge/results/20181028/oqm/3/oqmi_12_31.html,12,31,2018_presidential_round_1,28.10.2018 საქართველოს პრეზიდენტის არჩევნების შედეგები,#12 გურჯაანი,proportional,2018 წლის საქართველოს პრეზიდენტის არჩევნები (ტური 1),87,1130,546,584,566,3,9,3,557,1,13,0,0,0,102,4,0,0,3,0,1,1,2,0,2,0,0,200,3,221,1,1,0,2,0
