lat,lng,info,name,year,map_name,address_1,address_2,address_3,address_4,cancelled,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,election_numeric_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,total_votes,CAND || 10 || საქართველოს ლეიბორისტული პარტია,CAND || 12 || „ჩვენი გაერთიანებული საქართველო“,CAND || 16 || „შეცვალე საქართველო“,CAND || 17 || „საქართველო“,CAND || 20 || თავისუფალი საქართველო,CAND || 21 || ტრიბუნა,CAND || 23 || „ჩვენ“,CAND || 25 || „გახარია საქართველოსთვის“,CAND || 26 || „მემარცხენე ალიანსი“,CAND || 27 || ქართველ ერთობა,CAND || 3 || „საქართველოს ერთობისა და განვითარების პარტია“,CAND || 36 || „გირჩი“,CAND || 4 || კოალიცია ცვლილებისთვის გვარამია მელია გირჩი დროა,CAND || 41 || ქართული ოცნება,CAND || 5 || „ერთიანობა-ნაციონალური მოძრაობა“,CAND || 6 || „ევროპელი დემოკრატები“,CAND || 8 || „საქართველოს პატრიოტთა ალიანსი“,"CAND || 9 || „ძლიერი საქართველო-ლელო, ხალხისთვის, თავისუფლებისთვის!“",CAND || 999 || Other
42.00754671058413, 44.794672711123255,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს. ლაფანაანთკარის საჯარო სკოლა,ს. ლაფანაანთკარის საჯარო სკოლა,ს. ლაფანაანთკარი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/670d343c-566e-4539-aa90-30bbf745fc5d,28,00.28.45,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,დუშეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,526,284,242,329,0.8333333333333333,3,1,326,2,0,2,0,1,0,0,51,0,0,2,4,29,168,18,1,11,37,0
42.047651436121555, 44.76100444793701,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს. ბულაჩაურის საბავშო ბაღი,ს. ბულაჩაურის საბავშო ბაღი,ს. ბულაჩაური,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0cb39381-5898-4df0-b133-5654c8c354ef,28,00.28.46,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,დუშეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,593,298,295,344,1,6,1,338,6,1,3,0,0,2,0,28,0,0,1,14,25,175,17,0,15,51,0
42.080398184040426, 44.85668111950861,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს. ხეობის საკრებულო,ს. ხეობის საკრებულო,ს. ხეობა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d629c091-e342-40a5-8a24-b9cddc72a416,28,00.28.47,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,დუშეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,160,87,73,83,1,0,1,83,0,0,0,0,0,0,0,9,0,0,0,1,5,50,5,1,3,9,0
42.1000246, 44.7198976,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს. ყვავილის საჯარო სკოლა,ს. ყვავილის საჯარო სკოლა,ს. ყვავილი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/3676ce1e-0053-4e71-a9c0-153cf281bc94,28,00.28.48,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,დუშეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,419,215,204,274,1,2,1,272,2,0,2,0,1,0,0,20,1,1,0,5,28,167,16,0,9,20,0
42.11701029055495, 44.63757526546784,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ს. არღუნის საჯარო სკოლა,ს. არღუნის საჯარო სკოლა,ს. არღუნი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/17c55a9e-e13e-45f8-a18b-33b8a5c52aad,28,00.28.49,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,დუშეთი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,556,292,264,245,1,4,1,241,3,0,0,0,0,0,0,7,0,2,1,5,24,141,21,1,8,28,0
42.26800322750724, 42.06347437604771,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სამხატვრო გალერეა,სამხატვრო გალერეა,სენაკი  ი. ჭავჭავაძის ქ. #99,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f4f88c4b-f446-467e-b819-f6e562810a05,64,00.64.01,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1931,851,1080,1089,1,2,0.8333333333333333,1069,5,0,4,0,3,2,1,158,0,8,0,26,128,520,132,3,21,58,0
42.27026841933347, 42.0658981376903,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,I საჯარო სკოლის  II კორპუსი,I საჯარო სკოლის  II კორპუსი,სენაკი  შოთა რუსთაველის ქ. #221,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2bb1204c-a5b2-427e-86b9-7e4a3834d929,64,00.64.02,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,926,416,510,,,,,554,2,0,2,0,1,0,1,64,0,1,1,10,74,298,58,4,10,28,0
42.26940921268432, 42.07373834047553,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#2 ბაგა-ბაღის შენობა,#2 ბაგა-ბაღის შენობა,სენაკი  ი. ჭავჭავაძის ქ. #41,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c6d37a8d-3548-4c45-8d1e-0a001580c216,64,00.64.03,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,986,447,539,579,1,12,0.8333333333333333,567,3,0,5,0,0,1,0,88,0,1,0,6,62,322,54,2,7,16,0
42.2707803324246, 42.0739752055572,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#1 ბაგა-ბაღის შენობა,#1 ბაგა-ბაღის შენობა,სენაკი  ტ. ტაბიძის ქ. #60,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/10d7c6e8-c445-4150-b0c0-28d86484ee31,64,00.64.04,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,964,424,540,569,1,5,1,564,1,0,4,2,3,0,0,70,0,3,1,17,73,289,52,5,18,26,0
42.27169183954146, 42.07608804223481,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შ.პ.ს „სენაკის სამშობიარო სახლი”,შ.პ.ს „სენაკის სამშობიარო სახლი”,სენაკი  შოთა რუსთაველის ქ. #108,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/acd4fd08-725d-4509-b121-fbb86c5d085b,64,00.64.05,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1021,440,581,520,1,3,1,517,2,0,1,1,0,0,0,68,0,1,0,9,73,264,70,0,9,19,0
42.272340323442776, 42.07174740839197,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ფიზიკური პირის სახლი,ფიზიკური პირის სახლი,სენაკი  ა. ცაგარელის ქ. #3,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b3e747a2-8736-4b82-ab5a-61c729259760,64,00.64.06,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,527,245,282,538,1,3,1,310,0,1,1,0,2,0,0,26,1,0,0,4,58,154,38,1,6,18,0
42.274079685268994, 42.079576865081776,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#7 საჯარო სკოლა,#7 საჯარო სკოლა,სენაკი  შოთა რუსთაველის ქ. #68,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/32ee064d-db02-484a-ba64-602e6b2361a4,64,00.64.07,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1249,576,673,773,1,10,1,763,1,1,5,0,2,0,0,109,1,11,1,4,111,395,69,3,13,37,0
42.273781509737155, 42.09136271152158,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,№3 საბავშვო ბაღი,№3 საბავშვო ბაღი,სენაკი  გ. ჭყონდიდელის ქ. №3ა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7f147534-6568-41af-b8f0-960a200cb177,64,00.64.08,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1391,650,741,776,0.8333333333333333,12,0.8333333333333333,764,5,0,2,0,2,2,2,84,0,2,1,15,131,323,127,2,14,52,0
42.278763540038504, 42.09924893495291,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ყოფილი მე-8 სკოლის შენობა,ყოფილი მე-8 სკოლის შენობა,სენაკი  ი. სტალინის ქ. #60,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/1f0fab96-1ab1-45f7-8561-793955cdb6ad,64,00.64.09,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1365,652,713,757,0.8333333333333333,12,1,745,1,2,4,0,1,0,1,80,0,1,3,15,109,372,111,3,16,26,0
42.26926527803794, 42.05471802883608,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#3 საჯარო სკოლა,#3 საჯარო სკოლა,სენაკი  შოთა რუსთაველის ქ. # 206,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/411de140-5fe8-4372-8a60-af0fd0cb2ae5,64,00.64.10,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1193,535,658,686,1,10,0.8333333333333333,676,4,0,4,1,0,0,0,80,1,0,4,6,59,384,79,1,17,36,0
42.27218459167327, 42.05236220000006,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#1 ბაღის შენობა,#1 ბაღის შენობა,სენაკი  დ. აღმაშენებლის ქ. #54,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2d416348-ef2b-405a-a2e0-df3b1624039d,64,00.64.11,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,727,319,408,410,1,6,1,404,1,0,1,0,0,0,1,67,0,1,1,4,49,199,41,4,13,22,0
42.26817816096315, 42.05234757846528,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ფიზიკური პირის სახლი,ფიზიკური პირის სახლი,სენაკი  გიორგი ბრწყინვალეს ქ. # 42,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/81545f3c-51af-4212-98ed-3bd3a602b588,64,00.64.12,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1311,593,718,727,1,11,0.8333333333333333,716,1,0,2,0,0,0,0,91,0,0,0,12,110,382,75,2,10,31,0
42.27431393172016, 42.03758148465579,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#3 ბაგა-ბაღის შენობა,#3 ბაგა-ბაღის შენობა,სენაკი  ა. ელიავას ქ. # 171,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d9907395-b829-458b-a354-dff75afab3d6,64,00.64.13,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1463,684,779,747,0.8333333333333333,0,0.8333333333333333,726,1,0,2,1,0,0,2,81,0,2,2,5,105,377,89,3,15,41,0
42.26520731202172, 42.03753021338481,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,აფხაზეთის #7 საჯარო სკოლის შენობა,აფხაზეთის #7 საჯარო სკოლის შენობა,სენაკი  სამხედრო დასახლება,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f8706c13-538d-4e8e-95a5-05d3001e58eb,64,00.64.14,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2287,1014,1273,1204,1,26,1,1178,3,3,3,1,1,1,0,76,2,6,5,19,212,528,246,2,21,49,0
42.265946931780434, 42.06060538531949,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#3 საჯარო სკოლის II კორპუსი,#3 საჯარო სკოლის II კორპუსი,სენაკი  მშვიდობის ქ. #216,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a6fd68e5-aced-4516-b0ec-c3acd26bbca6,64,00.64.15,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2530,1160,1370,1404,1,26,1,1378,9,0,4,2,1,1,2,162,0,1,4,21,223,629,218,4,23,74,0
42.26487137188507, 42.08672836256562,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სპორტის სასახლე,სპორტის სასახლე,სენაკი  მ. ღვინჯილიას ქ. #3ა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6aaa0cc4-ee82-4dd8-89a9-da9f17ec1dd4,64,00.64.16,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2174,994,1180,,,,,1118,1,0,2,0,0,1,0,128,0,3,2,25,163,520,200,8,15,50,0
42.243775, 42.075516300000004,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ახალსოფელი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/da4f9076-1a64-4078-be90-18ef3ac3ca5e,64,00.64.17,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1296,654,642,96,1,19,0.8333333333333333,774,2,0,2,0,1,0,0,80,1,5,3,15,96,403,106,4,8,48,0
42.29963905777205, 42.19203900394362,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  გეჯეთი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cbcf01ca-53b2-4867-905a-7a705384511d,64,00.64.18,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,810,395,415,556,1,6,1,553,0,1,2,0,1,2,0,47,0,0,0,6,74,223,153,6,8,30,0
42.33939488392246, 42.09756553173065,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ეკი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/29d5232e-caa0-49ba-8902-60cc42ba692b,64,00.64.19,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,508,267,241,8,0.8333333333333333,3,1,344,1,0,0,1,1,1,0,13,0,0,3,2,22,205,65,0,3,27,0
42.39287680916724, 42.0879086748688,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ზანა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c3b0135c-ad7a-432d-8314-c3606831c5e2,64,00.64.20,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,962,500,462,647,1,5,1,642,1,1,3,0,0,0,0,64,1,2,2,3,66,378,82,2,6,31,0
42.20782467572965, 41.95010810593932,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ზემო ჭალადიდი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/974777d0-b944-4866-904d-1d362f4049ca,64,00.64.21,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,458,227,231,319,1,2,0.8333333333333333,317,0,0,0,0,0,0,0,15,0,1,1,1,41,210,37,2,0,9,0
42.258034339186466, 42.01739295379798,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  თეკლათი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/87d5816a-1e59-4b95-9a93-551cc1eec1d7,64,00.64.22,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1349,638,711,816,1,16,1,800,0,0,1,1,2,1,0,91,1,3,0,11,151,412,67,6,21,32,0
42.23814575209957, 41.97984824500867,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ფიზიკური პირის სახლი,ფიზიკური პირის სახლი,სენაკი  თეკლათი  გოლასკური,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/aab67c00-4ac4-42c1-9dda-84a32b51fb3f,64,00.64.23,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,507,251,256,333,1,5,1,328,1,0,0,0,0,0,0,20,0,1,1,2,59,157,67,1,3,16,0
42.407936685727044, 42.23529732198176,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ლეძაძამე,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/94bcd5d2-5645-4ab4-ae7a-52c7c9689785,64,00.64.24,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,642,312,330,455,1,3,1,452,0,0,0,0,0,0,0,64,0,1,0,1,36,229,91,1,7,22,0
42.377453274078206, 42.20267563239233,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ლეძაძამე  ბეთლემი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/23f4d901-6fcb-4332-b681-800b45960fe3,64,00.64.25,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,197,98,99,122,1,1,1,121,1,0,0,0,1,0,0,9,0,1,0,0,6,73,21,0,1,8,0
42.278014548574006, 42.017219813058546,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  მენჯი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/aeecff4d-0423-47d6-961a-aa8b33f2f521,64,00.64.26,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,955,480,475,625,1,20,1,605,7,1,1,0,0,0,1,63,1,2,1,7,81,316,80,7,11,26,0
42.259703327500816, 42.11895717116397,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ნოსირი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e70426f5-7a0d-416e-9bf3-6a290235a4c1,64,00.64.27,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1929,933,996,1104,0.8333333333333333,15,1,1089,10,0,4,2,1,0,0,72,1,5,0,8,108,597,184,3,17,77,0
42.356987984325116, 42.20935385312646,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ნოქალაქევი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/864f9529-2584-448e-9892-fc03182b0da8,64,00.64.28,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1072,532,540,645,1,9,1,636,2,1,2,0,1,0,0,50,0,1,1,1,82,350,100,6,12,27,0
42.39698096578556, 42.13756263256073,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  უშაფათი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e312b73a-3325-452f-9cd6-f9d5d4a46068,64,00.64.29,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,586,288,298,422,1,2,1,422,1,0,1,0,0,0,0,46,0,5,0,4,33,254,60,0,3,15,0
42.41719429702529, 42.188989431426634,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ფოცხო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/60ce588f-81e8-4a49-bfa2-5b2440491c1e,64,00.64.30,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,567,283,284,372,1,2,0.8333333333333333,370,0,0,2,0,0,2,0,27,0,0,1,18,45,189,62,0,3,21,0
42.426572619477206, 42.166801220708315,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ფოცხო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b569f4c7-0719-42ba-9028-bf2c3f3676ac,64,00.64.31,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,647,309,338,379,1,6,0.8333333333333333,373,0,0,1,1,1,1,0,27,0,0,1,2,41,220,56,1,1,20,0
42.29555384896319, 42.14020673289725,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ძველი სენაკი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a4f4ac6a-8d4c-446a-82db-ba7b93a2e43b,64,00.64.32,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1342,654,688,822,0.8333333333333333,13,0.8333333333333333,809,4,1,3,1,1,0,0,76,0,3,0,11,71,470,103,2,9,54,0
42.32013284485993, 42.172861734404094,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ძველი სენაკი  კოტიანეთი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/debb6cfc-be40-49b5-8f85-63d1c0d2f066,64,00.64.33,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,755,368,387,440,1,7,1,433,2,1,0,0,1,1,0,28,0,3,0,6,34,251,63,7,8,28,0
42.278238042820085, 42.14226576791781,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  მეორე ნოსირი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4dc04771-3e07-4428-aaea-b7665bd39649,64,00.64.34,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,608,284,324,,,,,395,1,1,0,0,0,0,1,22,0,0,1,4,46,238,52,3,10,16,0
42.34383506815197, 42.018516742991665,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საჯარო სკოლა,საჯარო სკოლა,სენაკი  ხორში,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c3fb8fc9-58b8-467a-8c50-a2cbcc824764,64,00.64.35,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,508,260,248,327,1,7,1,320,2,0,0,0,3,1,0,15,0,1,2,2,24,210,35,1,13,11,0
42.361228753401505, 42.05150052850782,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დიდი ხორშის სკოლა,დიდი ხორშის სკოლა,სენაკი  ხორში,,False,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cf740a06-963b-4ee5-83f4-f967643960a2,64,00.64.36,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სენაკი,proportional,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,418,227,191,265,1,5,1,260,0,0,0,0,1,1,0,16,0,0,0,2,15,187,25,1,3,9,0
